0,1,0,1,0,1,0,0,0,1,2,3,4,0,0
1.265985521788199,0.4299705143116311,1.265985521788199,-1.9491568601853435,2162.0,-1.9491568601853435,0,0.20759719395011306,0.0,0.0,1.0,0.0,0.0,1.265985521788199,0.4299705143116311
-1.6918202692897193,2.345952112299027,-1.6918202692897193,0.2818506104579346,2064.0,0.2818506104579346,3,0.12214764340803258,0.0,0.0,0.0,0.0,1.0,-1.6918202692897193,2.345952112299027
0.5041071720183323,0.43629178573727506,0.5041071720183323,0.13311677908171607,3119.0,0.13311677908171607,4,1.0830900665505014,0.0,1.0,0.0,0.0,0.0,0.5041071720183323,0.43629178573727506
-2.0212014791413297,1.5526566024029163,-2.0212014791413297,0.4305844418341531,73.0,0.4305844418341531,3,-1.6451771126775196,1.0,0.0,0.0,0.0,0.0,-2.0212014791413297,1.5526566024029163
0.238521768503569,0.7264495462361095,0.238521768503569,-0.9080200405518137,1989.0,-0.9080200405518137,3,0.07021044710621474,0.0,0.0,1.0,0.0,0.0,0.238521768503569,0.7264495462361095
0.6498666696139891,0.48077379190962094,0.6498666696139891,-0.4618185464231581,2022.0,-0.4618185464231581,0,0.09628333681596266,1.0,0.0,0.0,0.0,0.0,0.6498666696139891,0.48077379190962094
-1.2413454956266976,0.1296921265186937,-1.2413454956266976,0.4305844418341531,3500.0,0.4305844418341531,4,1.4503354090755374,0.0,0.0,1.0,0.0,0.0,-1.2413454956266976,0.1296921265186937
-2.819346544742448,1.5673735675997993,-2.819346544742448,1.76918892422012,3471.0,1.76918892422012,3,1.4231500760715068,0.0,1.0,0.0,0.0,0.0,-2.819346544742448,1.5673735675997993
-0.11874315705157704,1.5056701846699678,-0.11874315705157704,-0.015617052294502482,3142.0,-0.015617052294502482,0,1.1062427926127576,0.0,0.0,0.0,0.0,1.0,-0.11874315705157704,1.5056701846699678
1.0942685087504447,0.5729085043168664,1.0942685087504447,1.0255197673390273,3752.0,1.0255197673390273,4,1.6715030415200922,0.0,0.0,0.0,0.0,1.0,1.0942685087504447,0.5729085043168664
0.5688986868566995,0.97968854055242,0.5688986868566995,-1.0567538719280323,1964.0,-1.0567538719280323,4,0.04399850198468152,0.0,0.0,1.0,0.0,0.0,0.5688986868566995,0.97968854055242
0.43432963456212437,0.4926408090290651,0.43432963456212437,-1.6516891974329064,1863.0,-1.6516891974329064,1,-0.03463733337991817,0.0,0.0,1.0,0.0,0.0,0.43432963456212437,0.4926408090290651
1.265985521788199,2.2273218073014807,1.265985521788199,-0.6105523777993767,2775.0,-0.6105523777993767,1,0.7697286960922779,0.0,0.0,0.0,1.0,0.0,1.265985521788199,2.2273218073014807
-0.6786858511018168,1.502581534631487,-0.6786858511018168,1.9179227555963385,953.0,1.9179227555963385,1,-0.8667449175032861,0.0,1.0,0.0,0.0,0.0,-0.6786858511018168,1.502581534631487
-1.2725367116668134,1.1663914874132995,-1.2725367116668134,0.7280521045865902,921.0,0.7280521045865902,1,-0.8916358362128587,1.0,0.0,0.0,0.0,0.0,-1.2725367116668134,1.1663914874132995
-0.3048968456377305,1.809980700473187,-0.3048968456377305,-0.7592862091755952,2511.0,-0.7592862091755952,4,0.5496735069420056,0.0,1.0,0.0,0.0,0.0,-0.3048968456377305,1.809980700473187
-2.885034727188416,2.0139353805227347,-2.885034727188416,0.2818506104579346,3120.0,0.2818506104579346,1,1.0837158159035354,0.0,0.0,1.0,0.0,0.0,-2.885034727188416,2.0139353805227347
-0.15907440204038714,2.4858174074437347,-0.15907440204038714,-0.4618185464231581,2427.0,-0.4618185464231581,1,0.45838362910494157,0.0,1.0,0.0,0.0,0.0,-0.15907440204038714,2.4858174074437347
1.0066545231371236,2.547584345316828,1.0066545231371236,-0.16435088367072104,2713.0,-0.16435088367072104,2,0.7262043522034721,0.0,0.0,1.0,0.0,0.0,1.0066545231371236,2.547584345316828
0.6372301931485987,1.2600496729097639,0.6372301931485987,-1.800423028809125,20.0,-1.800423028809125,0,-1.7115065440991182,1.0,0.0,0.0,0.0,0.0,0.6372301931485987,1.2600496729097639
0.6758138383278014,2.4975582492543635,0.6758138383278014,-1.3542215346804694,2217.0,-1.3542215346804694,3,0.2503567330740996,0.0,0.0,1.0,0.0,0.0,0.6758138383278014,2.4975582492543635
